,Avg_50,Avg_200,Week_52_High,Week_52_Low,Vol_Avg_10_Day,Vol_Avg_3_Months,Held_By_Institusion(%),Perf_Week(%),Perf_Month(%),Perf_Quarter(%),Perf_Half_Year(%),Perf_Year(%),Analyst_Mean_Target_Price,Current_Stock_Price,Last_Q_Net,Prev_Q_Net,Last_Q_Net - Prev_Q_Net,Sector,Updated_Price,Predict_Inc_Dec
3151,63.13,61.05,74.37,33.77,1610000.0,1820000.0,0.8495,0.0210999999999999,0.0158,0.0474,0.0465,0.7149,77.95,61.97,990.76,702.29,288.47,10,62.82,1
3153,5.38,5.1,5.95,4.33,35200.0,50810.0,0.2296,0.0274,0.0603,0.0848,0.2373999999999999,0.2623,6.5,5.75,50.26,50.06,0.1999999999999957,1,5.8,1
3155,26.4,23.35,29.67,17.44,120460.0,169020.0,0.8745999999999999,0.057,0.009,0.1678,0.1135999999999999,0.4322999999999999,32.0,26.56,21.13,20.06,1.0700000000000005,2,27.65,1
3157,63.21,55.02,67.4,40.1,67060.0,57210.0,0.4925,0.0584999999999999,0.0481,0.074,0.2515,0.5982,64.33,63.83,26.73,24.38,2.3500000000000014,1,63.85,1
3158,9.89,9.88,10.0,9.7,9210.0,26300.0,0.6315,0.0060999999999999,0.0051,-0.0588999999999999,-0.1115,0.0353,27.67,9.85,0.02,-0.23,0.25,1,9.85,0
3159,65.96,65.62,72.34,52.31,145640.0,71110.0,0.7842,0.051,-0.0598,-0.061,0.0192999999999999,0.0475999999999999,78.0,61.97,7.3,34.2,-26.9,1,63.15,1
3161,34.94,30.77,37.59,23.2,13590.0,13400.0,0.4822999999999999,0.0547,0.0372,0.155,0.4925,0.5265,27.67,36.2,-3.76,-10.16,6.4,6,34.12,0
3162,21.08,21.08,35.79,10.43,982760.0,832450.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,1,11.53,0
3163,13.3,13.5,16.4,11.29,554690.0,424330.0,0.2858,0.0834999999999999,0.093,0.2362,0.3615,0.7404999999999999,17.94,12.54,15.25,33.36,-18.11,1,12.91,1
3164,26.73,24.83,28.0,20.0,15930.0,16890.0,0.354,0.0241,0.0824,0.1128999999999999,0.254,0.2337999999999999,28.5,27.57,13.02,13.01,0.0099999999999997,1,27.58,1
3165,16.15,15.25,20.0,11.83,4410.0,8490.0,0.1499,0.0258,-0.0220999999999999,-0.1394,0.0965,0.3741,27.67,15.3,6.68,6.68,0.0,1,15.92,1
3167,28.84,33.98,44.13,23.97,466380.0,602070.0,1.0099,0.0250999999999999,-0.0484,-0.1932999999999999,-0.2714999999999999,0.0353,43.0,27.89,13.9,51.75,-37.85,2,28.38,1
3168,0.6555,0.8058,3.96,0.47,81220000.0,113170000.0,0.0881,-0.0555,-0.0702,-0.1268,-0.3779,0.2779,0.79,0.62,11.31,-52.29,63.6,3,0.56,0
3169,47.28,48.07,100.93,30.27,5850000.0,5350000.0,0.9876,-0.0588999999999999,-0.3155,-0.2127,-0.4127,-0.4863,72.61,34.37,24.13,-41.24,65.37,4,32.76,0
3170,3.1129,4.3867,11.2,2.25,707990.0,812410.0,0.2196,-0.1163,-0.3194,-0.2475,-0.5770000000000001,-0.2375,6.08,2.42,-6.96,-2.03,-4.93,7,2.21,0
3171,30.81,29.11,34.5,23.15,460540.0,432950.0,1.0515,0.0121,-0.0135,0.1188,-0.0243999999999999,0.1925,36.5,30.23,21.56,23.73,-2.1700000000000017,3,29.2,0
3172,0.858,1.3245,3.27,0.69,2240000.0,2100000.0,0.5014,-0.0964,-0.0536,-0.3240999999999999,-0.4894,-0.7018000000000001,2.85,0.74,-7.91,-16.19,8.280000000000001,3,0.87,1
3173,47.61,50.13,69.58,26.42,321430.0,378180.0,0.8599,0.0803999999999999,0.1724,0.2593,-0.1996,0.8456,63.0,53.32,0.02,-0.23,0.25,3,47.1,0
3176,9.92,9.92,10.0,9.85,103440.0,705110.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,1,9.99,0
3177,13.48,11.04,15.9,7.47,29410.0,38370.0,0.3717,0.0809,0.1132,0.4508,0.5485,1.2028,27.67,15.72,8.2,2.89,5.309999999999999,10,17.1,1
3178,9.7,8.96,14.5,4.4,64989.99999999999,229520.0,0.1224,-0.0327,-0.1036,-0.1219,-0.1299,0.3225,27.67,8.83,-2.93,-2.29,-0.6400000000000001,3,9.17,1
3179,24.01,24.58,25.45,23.0,58890.0,19800.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,0,23.26,1
3182,3.9528,5.1191,15.49,3.23,337830.0,347460.0,0.8508,-0.059,-0.1667,-0.2245,-0.3853,-0.7021999999999999,17.14,3.42,-26.03,-22.49,-3.5400000000000027,3,2.69,0
3184,9.23,9.77,12.9,7.3,419600.0,688010.0,0.5528,0.0176,-0.1497,-0.1369999999999999,-0.1266,0.0353,19.38,8.41,-0.33,-2.2,1.87,3,7.12,0
3186,355.65,329.3,389.19,232.88,548560.0,525430.0,0.9771,0.0327999999999999,0.0825999999999999,0.1568,0.2079,0.3947,380.32,386.09,47.8,152.67,-104.87,6,334.18,0
3187,62.44,61.71,65.22,52.12,1080000.0,545360.0,0.7059000000000001,0.0217,0.0028,0.0279999999999999,-0.0045,0.095,72.6,61.98,138.04,133.78,4.259999999999991,1,63.11,1
3189,21.38,26.66,37.21,18.48,290200.0,360570.0,1.0589,0.06,0.1335,0.0064,-0.3041,-0.2566,35.29,22.4,-15.87,-13.98,-1.8899999999999988,3,22.38,0
3190,19.08,18.95,20.05,17.12,196210.0,126840.0,0.5357999999999999,0.0379,-0.0472,-0.0433,-0.0156,0.0601,19.84,18.44,0.02,-0.23,0.25,1,19.1,1
3191,58.91,50.53,72.42,35.72,487160.0,514080.00000000006,1.1297,0.1352,0.2269999999999999,0.5911,0.5,0.9806,72.0,71.65,20.65,-7.21,27.86,4,63.1,0
3192,2.0161,4.2172,9.48,1.22,695710.0,587090.0,0.6520999999999999,-0.1268,-0.4122999999999999,-0.4700999999999999,-0.7820999999999999,-0.8448,5.75,1.35,-10.65,-14.46,3.810000000000001,3,0.923,0
3193,29.82,31.33,36.71,25.29,74040.0,70580.0,0.9261,0.0349,-0.0039,-0.1159,-0.0801,-0.013,45.67,28.37,11.5,9.0,2.5,2,29.77,1
3195,78.4,74.4,83.28,62.51,920710.0,1210000.0,0.8343,0.0250999999999999,0.0567999999999999,0.1852,0.151,0.1537,89.64,82.97,184.7,189.8,-5.100000000000023,4,83.03,1
3196,17.56,16.48,21.8,13.68,1420000.0,1370000.0,0.6283,-0.0075,-0.0473,0.2164,0.1103,-0.1186,26.19,17.5,57.18,54.01,3.1700000000000017,10,16.79,0
3198,10.04,9.96,14.23,9.67,356700.0,621560.0,0.501,0.008,-0.0069,0.0297,0.0172,0.0353,27.67,10.06,14.85,20.49,-5.639999999999999,1,9.91,0
3199,9.98,9.96,10.7,9.65,402490.0,260130.0,0.6053999999999999,-0.001,0.001,0.0204,0.0081,0.0353,27.67,10.03,-1.95,-2.51,0.5599999999999998,1,9.96,0
3200,19.0,17.75,20.49,12.75,12980.0,15270.0,0.9038,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,1,19.18,1
3201,13.97,16.36,19.02,12.31,2620000.0,2510000.0,0.9054,0.0312,0.0384,-0.0932,-0.2566,-0.2264,17.34,13.69,10.22,-132.57,142.79,6,14.18,1
3202,9.03,11.83,16.88,7.05,7200000.0,7740000.0,1.1405,-0.0195,0.1026,-0.2805,-0.3157,-0.2744,11.5,8.81,-235.24,-245.85,10.609999999999983,4,9.52,1
3204,24.31,22.87,28.58,19.2,8130.000000000001,6240.0,0.905,-0.0084,0.0032,0.0894,0.1277,0.0928,27.67,24.08,0.02,-0.23,0.25,0,23.82,0
3205,41.11,53.83,98.39,36.13,531680.0,478260.0,0.9243,0.0341,0.103,-0.0374,-0.2519,-0.5124,74.25,43.31,0.02,-0.23,0.25,3,42.41,0
3208,3.3186,2.7579,6.82,1.04,212900.0,1590000.0,0.1601,0.0643,-0.0197,-0.1336999999999999,0.1686,1.8381,5.42,3.1,22.09,2.26,19.83,7,3.34,1
3210,30.92,32.07,49.7,21.3,14240.0,16480.0,0.0358,0.0969,0.0025,-0.1805,-0.2281,-0.4354,45.0,28.29,0.02,-0.23,0.25,3,26.0,0
3211,48.72,45.4,51.31,31.25,226020.0,182520.0,0.6720999999999999,0.0202,0.0128,0.0432,0.0897,0.4911999999999999,52.0,48.33,47.09,47.52,-0.4299999999999997,1,51.29,1
3213,35.21,30.48,38.32,24.3,95270.0,108280.0,0.2594,0.0065,-0.0395,0.1809,0.3045,0.1433,38.4,35.07,13.27,10.4,2.869999999999999,4,32.04,0
3217,6.008,9.468,30.1,3.67,31050.0,33880.0,0.1375,-0.0186,-0.2967,-0.3557,-0.5301,-0.6594,27.67,4.18,-1.29,-1.48,0.1899999999999999,10,4.4,1
3218,9.78,9.78,11.0,9.6,137400.0,152100.0,0.5745,0.0,-0.0051,0.0,-0.001,0.0353,27.67,9.76,9.61,-4.76,14.37,1,9.77,1
3219,34.92,31.84,40.83,23.47,136320.0,106290.0,0.9878,0.0601,0.111,-0.0092,0.2663,0.3903,46.33,35.47,22.07,23.71,-1.6400000000000006,0,34.63,0
3221,38.02,34.94,41.5,23.96,165720.0,107310.0,0.8458,0.0437,0.0737,0.1483,0.0726,0.6607999999999999,26.0,40.58,68.3,-24.2,92.5,7,43.04,1
3224,9.78,9.76,10.2,9.6,68730.0,38300.0,0.6347999999999999,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,0,9.75,0
3226,1.0832,1.1169,3.44,0.66,46210000.0,11840000.0,0.2219,-0.0782,0.9636,0.5278,0.2791,0.5865,3.0,1.64,-2.1,0.23,-2.33,4,1.5,0
3227,167.37,156.51,199.0,133.2,632050.0,829450.0,0.9593,0.0144,-0.0387,-0.0325,0.0066,-0.1466,192.83,158.73,-293.85,-84.58,-209.27000000000004,3,136.79,0
3228,1.0004,1.0996,2.45,0.49,2270000.0,5110000.0,0.0594,-0.0152,-0.0756,-0.3757999999999999,-0.2087,0.8445,1.94,0.9,0.02,-0.23,0.25,2,0.91,1
3231,17.88,17.97,26.89,12.78,213260.0,145430.0,0.7386,-0.016,-0.1024,-0.1928,-0.1392,0.1368,16.83,16.53,-12.86,-11.76,-1.0999999999999996,4,15.75,0
3234,79.75,78.47,91.46,62.81,206000.0,172650.0,0.8251999999999999,0.0157,0.0622,0.0636,0.0098999999999999,0.2387,86.8,82.14,0.02,-0.23,0.25,1,80.25,0
3236,10.1,10.1,10.2,10.05,2950.0,641550.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,1,10.12,0
3238,9.78,9.76,10.56,9.6,172840.0,149870.0,0.6765000000000001,0.0,-0.0051,0.0021,-0.0031,0.0353,27.67,9.75,3.98,-4.52,8.5,1,9.76,1
3241,1.1402,1.3297,2.18,0.93,348830.0,228040.0,0.7123,0.0248,-0.1056,-0.2658,-0.3023,-0.4179,27.67,0.99,-3.39,-5.09,1.6999999999999995,4,1.11,1
3244,6.2294,8.0998,12.81,4.15,2070000.0,1100000.0,0.2733,-0.0848,-0.2787,-0.3975999999999999,-0.5119,-0.5806,13.67,4.86,-43.06,-6.41,-36.650000000000006,0,3.73,0
3245,7.64,10.47,18.67,6.65,165810.0,115680.0,0.4376,0.065,-0.0526,-0.1703,-0.3,-0.2196999999999999,15.25,7.27,-0.79,5.08,-5.87,2,6.76,0
3246,9.77,9.74,9.95,9.62,5520.0,30520.0,0.0955,0.0,-0.0059,-0.0588999999999999,-0.1115,0.0353,27.67,9.73,8.05,-0.02,8.07,1,9.77,1
3251,19.61,17.83,23.19,12.99,55560.0,36280.0,0.7506999999999999,0.0676,0.0509,0.1761,0.2442,0.4119,22.0,20.83,11.75,11.75,0.0,1,21.02,1
3252,0.94,1.377,3.44,0.6,406420.0,381510.0,0.0771999999999999,-0.1851,-0.2838,-0.5154,-0.6744,-0.6093,2.62,0.64,-2.34,-2.2,-0.1399999999999996,3,0.607,0
3253,26.18,25.78,29.42,21.48,38460.0,32230.0,0.5585,0.0215,0.08,0.1208,0.0825,0.1556,30.0,27.53,15.34,15.38,-0.0400000000000009,1,27.89,1
3254,10.01,9.99,12.08,9.9,7660.0,45630.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,1,9.98,0
3255,22.15,19.98,24.0,13.68,57510.0,48310.0,0.8765999999999999,-0.0409,-0.0813,0.0093999999999999,0.1089,0.3561999999999999,37.0,21.48,-28.65,-20.63,-8.02,3,20.79,0
3257,4.126,8.5867,51.42,2.48,214110.0,134820.0,0.6015,-0.0632,-0.2918,-0.5266,-0.7512000000000001,-0.9286,7.15,2.96,-20.16,-20.44,0.2800000000000011,3,2.17,0
3258,9.39,6.76,10.73,2.46,128000.0,134580.0,0.642,0.0306,0.0745,0.2578,0.9093,3.7124,27.67,9.9,0.02,-0.23,0.25,0,11.1,1
3259,9.75,7.03,17.3,4.5,1150000.0,1590000.0,0.225,-0.0960999999999999,0.2733,0.1038,1.081,1.25,27.67,10.42,0.02,-0.23,0.25,4,8.8,0
3260,45.51,43.62,59.27,36.02,18620.0,25310.0,0.5631,0.0168,0.1557,0.2414,0.1369,0.2235,65.0,50.1,2.62,2.03,0.5900000000000003,4,48.3,0
3264,9.7,9.7,10.89,9.55,2910.0,13600.0,0.297,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,1,9.71,0
3266,30.38,29.53,33.43,21.23,1000000.0,570600.0,0.6933,0.0397,0.0187999999999999,-0.0043,0.0184,0.4094,32.0,29.95,108.36,108.82,-0.4599999999999937,1,31.42,1
3268,26.03,29.57,39.6,22.44,1440000.0,793230.0,0.8506999999999999,-0.0652,0.0795,-0.2183,-0.2398999999999999,-0.1997,32.0,26.72,19.0,-332.0,351.0,7,30.11,1
3271,3.5832,6.2394,15.75,2.5,1360000.0,6400000.0,0.0707,0.0063,-0.0584999999999999,-0.0667,-0.6251,-0.6829000000000001,10.0,3.07,-5.67,-10.86,5.19,4,1.49,0
3273,1.2227,1.8572,5.19,0.92,475550.0,504090.0,0.0123,-0.0092,-0.254,-0.2329,-0.5617,-0.7073,27.67,0.96,-0.04,-0.89,0.85,9,1.1,1
3274,43.28,46.32,61.16,36.35,380800.0,311210.0,0.8956000000000001,-0.0118,-0.0204999999999999,-0.207,-0.0694,0.004,60.0,40.32,9.68,61.99,-52.31,2,41.72,1
3275,9.77,9.73,10.0,9.6,6740.0,32900.0,0.5679,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,1,9.77,0
3276,2.0097,3.607,7.535,1.25,84200.0,316300.0,0.1475,-0.0070999999999999,-0.0479,-0.4484,-0.6609999999999999,-0.6894,27.67,1.37,0.02,-0.23,0.25,3,1.04,0
3279,2.0414,2.4515,4.16,1.73,82640.0,92110.0,0.3895,-0.0223,-0.0885,-0.2647,-0.4745,0.0056999999999999,3.05,1.75,-7.26,-27.27,20.01,8,2.08,1
3282,5.542,5.3249,8.05,4.43,339080.0,376620.0,0.3743,-0.0611,-0.1515,-0.0206,-0.0881,-0.1052999999999999,10.18,4.91,-18.61,-5.2,-13.41,4,4.33,0
3283,6.47,6.47,18.42,4.44,411660.0,1920000.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,10,5.73,0
3285,9.92,9.89,10.15,9.71,7740.0,108750.0,0.9215,0.0051,-0.001,0.0051,-0.0208,0.0353,27.67,9.85,0.02,-0.23,0.25,1,9.85,0
3286,9.89,9.87,10.14,9.7,26930.0,58780.0,0.917,-0.0040999999999999,-0.0051,0.0081999999999999,-0.1115,0.0353,27.67,9.88,0.02,-0.23,0.25,1,9.82,0
3290,324.94,279.81,389.71,199.33,1740000.0,863850.0,0.8298000000000001,-0.0109,-0.1992,0.0617,0.006,-0.0972,351.23,286.68,0.02,-0.23,0.25,4,260.43,0
3291,11.35,10.49,14.85,8.64,2510000.0,2550000.0,0.5528,-0.0078,-0.2859,-0.106,-0.1379,0.0353,27.67,9.43,0.02,-0.23,0.25,2,7.6,0
3294,0.5698,1.1501,3.42,0.4,1810000.0,2670000.0,0.0184,-0.0778,-0.2757,-0.2988,-0.7351000000000001,-0.8148000000000001,3.17,0.42,0.02,-0.23,0.25,3,0.35,0
3295,6.51,4.53,9.49,2.67,78720.0,118220.0,0.4461,0.1596,0.2379,0.8203,1.1154000000000002,0.7149,7.0,7.4,0.34,1.27,-0.93,4,8.3,1
3297,0.0002,0.0113,0.07,0.0,226075.0,1590.0,0.0003,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,3,0.0001,0
3299,2.3324,2.7852,4.49,1.89,126380.0,92630.0,0.198,-0.087,-0.1209,-0.2703,-0.37,-0.2348,3.38,1.93,-2.24,-1.37,-0.8700000000000001,6,2.27,1
3300,80.02,78.68,93.26,62.6,347390.0,312570.0,0.8173,0.034,0.0131,0.0542999999999999,-0.0175,0.124,86.88,80.23,70.58,71.41,-0.8299999999999983,0,91.48,1
3301,53.58,46.32,61.93,29.26,33970.0,24020.0,0.5093,0.0805,-0.0098,0.1689999999999999,0.1677,0.7184999999999999,58.5,52.74,8.88,8.9,-0.0199999999999995,1,55.05,1
3302,42.02,39.59,45.36,30.79,168300.0,100550.0,0.5184000000000001,0.0233999999999999,0.0098999999999999,0.0881,0.0978,0.3639,43.4,41.81,32.56,32.8,-0.2399999999999948,1,44.22,1
3304,5.1604,3.9911,11.98,1.28,3780000.0,14820000.0,0.0758,-0.1689999999999999,-0.4158,-0.4957,0.1303,1.0345,10.0,3.14,0.02,-0.23,0.25,4,2.66,0
3305,10.1,10.1,10.19,10.03,11940.0,506590.0,0.0005,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,1,10.12,0
3306,27.01,24.1,30.46,16.37,70140.0,84720.0,0.429,0.0416,0.0438,0.1823,0.2723,0.7495,33.0,29.17,17.65,17.63,0.0199999999999995,1,30.53,1
3307,9.75,9.87,12.86,7.16,103970.0,106860.0,0.8245,0.0250999999999999,-0.0654,-0.1036,-0.0644,-0.1979,27.67,9.08,-2.49,-0.72,-1.7700000000000002,3,9.59,1
3309,9.74,9.7,10.0,9.6,15240.0,26770.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,1,9.74,0
3310,15.25,17.07,18.05,10.49,1340000.0,1010000.0,1.0607,0.0134,-0.3361,-0.3589,-0.3596,-0.3646,17.5,11.78,21.86,17.72,4.140000000000001,5,11.08,0
3311,68.42,72.86,96.48,51.72,407260.0,345280.0,0.9107,-0.1174,-0.099,-0.0281,-0.261,-0.1623,116.0,61.78,-41.04,-47.01,5.969999999999999,3,61.05,0
3312,8.73,8.43,9.51,6.77,52540.0,47930.0,0.2153999999999999,0.0368,-0.0237999999999999,0.0412,0.0112,0.2555,27.67,8.63,0.02,-0.23,0.25,1,8.79,1
3313,25.64,25.36,30.61,19.13,2010000.0,1960000.0,1.1032,0.0828999999999999,0.1093,0.2749,0.2092999999999999,0.4637,25.88,29.84,0.02,-0.23,0.25,9,29.45,0
3315,1.3612,2.747,8.52,0.86,505260.0,621220.0,0.0385999999999999,0.0181,-0.1945,-0.515,-0.7312000000000001,-0.7629,4.0,0.93,8.71,7.85,0.8600000000000012,2,0.93,0
3316,8.73,6.48,11.04,2.35,862400.0,707490.0,0.2996999999999999,0.0212,0.1404,0.1495,0.4855,2.4213,27.67,8.69,-2.07,6.11,-8.18,7,7.4,0
3317,20.43,20.33,26.0,8.66,1160000.0,2080000.0,0.5926,0.0571,-0.0165,-0.0698,-0.0645,1.5469,33.86,21.45,0.02,-0.23,0.25,2,21.29,0
3319,2.5048,2.7208,3.32,2.08,91900.0,129440.0,0.5065999999999999,-0.0137,-0.1595,-0.203,-0.2312999999999999,-0.0649,4.5,2.13,0.02,-0.23,0.25,2,2.18,1
3320,1.6828,1.8963,2.9,0.76,93000.0,88650.0,0.4856,-0.1709,-0.1813,-0.3483,-0.345,0.6688,27.67,1.45,-19.49,-11.02,-8.469999999999999,2,1.5,1
3321,11.13,11.82,15.14,8.81,1130000.0,756370.0,0.3463,-0.0382,-0.0314,-0.2405,-0.2229,0.0353,15.17,9.86,-26.68,-3.01,-23.67,4,7.95,0
3322,61.28,68.36,79.97,55.76,402640.0,389890.0,1.0061,0.0377,-0.0097,-0.1422,-0.1687,-0.1332,79.5,60.39,0.02,-0.23,0.25,2,59.01,0
3323,23.21,23.93,28.99,18.78,743510.0,393060.0,0.7365999999999999,0.0208,-0.1873999999999999,-0.2069,-0.1115,0.0353,31.25,20.26,0.02,-0.23,0.25,4,20.66,1
3325,23.9,29.64,71.58,17.76,245730.0,188890.0,0.5623,0.1124,-0.0935999999999999,-0.111,-0.3265,-0.6169,58.7,24.24,-22.6,-21.97,-0.6300000000000026,3,18.5,0
3326,22.07,21.54,24.19,18.89,18590.0,10440.0,0.2562,-0.0218,0.0056,-0.0124,-0.0186,0.1221,23.5,21.95,7.36,13.02,-5.659999999999999,1,22.0,1
3327,23.27,48.25,95.12,14.02,7410000.0,7280000.0,0.7968000000000001,-0.0272,-0.0302,-0.5458,-0.7651,-0.8105,38.66,17.12,-1251.71,529.18,-1780.89,4,16.69,0
3328,1.5982,1.5878,2.84,1.3,34730.0,36120.0,0.6817,-0.0210999999999999,-0.0608,-0.2404,-0.109,-0.0855,4.3,1.4,-0.52,1.08,-1.6,3,1.5,1
3329,28.5,24.19,56.95,17.82,889830.0,1200000.0,0.7351000000000001,-0.0033,-0.1155,0.107,-0.0758,0.1832,38.14,25.14,-21.85,-18.73,-3.120000000000001,4,23.88,0
3330,60.67,73.23,96.73,52.67,193460.0,191460.0,0.9916,-0.0158,0.0405,-0.1932,-0.2397,-0.3835,72.0,58.66,3.85,19.98,-16.13,9,56.72,0
3331,9.76,9.72,9.88,9.49,200.0,8890.0,0.3938,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,1,9.69,0
3332,38.37,42.36,67.28,31.89,7190.0,14110.0,0.7198,-0.0411,-0.0626999999999999,-0.0567999999999999,-0.1858,-0.222,65.0,36.5,0.1,2.93,-2.83,5,39.68,1
3333,1.5708,1.7543,3.86,1.28,113210.0,73750.0,0.4508,-0.0268,-0.0268,-0.1104,-0.1808,-0.0993999999999999,3.0,1.44,-4.31,-0.06,-4.25,3,1.37,0
3334,4.5944,7.6903,14.0,3.17,5060000.0,919600.0,0.2577,0.049,0.2779,-0.1103,-0.5228,-0.5418999999999999,13.0,4.79,-8.71,-0.79,-7.920000000000001,9,2.75,0
3335,25.5,25.5,25.79,24.9,18320.0,18320.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,0,25.9,1
3336,10.16,11.59,23.92,7.39,10990.0,23270.0,0.4326,0.0287,0.0266999999999999,0.2282999999999999,-0.1642,-0.3018,27.67,10.15,0.25,1.35,-1.1,9,10.69,1
3338,2.0244,3.0485,7.06,1.26,308670.0,276560.0,0.094,0.0375999999999999,-0.2291,-0.4792,-0.6559,-0.6396999999999999,7.83,1.45,-2.06,-3.4,1.34,4,1.31,0
3341,4.88,8.0644,29.37,3.0,1800000.0,1580000.0,0.3888,-0.1433,-0.3565,-0.4891,-0.7098,-0.3788,6.65,3.24,-6.46,-1.87,-4.59,4,2.62,0
3342,41.55,37.84,47.14,30.52,237540.0,215520.0,0.7212999999999999,0.0684999999999999,0.1211,0.2410999999999999,0.2948,0.492,54.5,44.92,25.44,39.16,-13.719999999999995,4,45.29,1
3343,0.7344,1.1394,2.95,0.4,3990000.0,1330000.0,0.1243,-0.2067999999999999,-0.4007,-0.5607,-0.6769,-0.667,2.0,0.67,0.02,-0.23,0.25,2,0.52,0
3345,49.23,53.6,62.27,41.59,57870.0,50670.0,0.9109,0.0404,0.0799,-0.1339,-0.1033999999999999,0.1698,72.5,48.89,0.02,-0.23,0.25,3,45.99,0
3347,3.0917,6.4874,28.5,2.014,156950.0,1190000.0,0.0002,-0.08,-0.1303,-0.655,-0.655,-0.691,27.67,2.1,-1.66,-0.21,-1.45,4,2.74,1
3353,3.0534,3.3317,7.89,1.41,127460.0,158810.0,0.0886999999999999,-0.1165,-0.2029,-0.407,-0.4086,0.5278,27.67,2.33,0.29,3.82,-3.53,5,2.32,0
3356,9.73,9.64,9.95,2.47,6910.0,22980.0,0.4111,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,1,9.76,0
3357,13.49,13.19,14.15,11.8,3460.0,4150.0,0.0003,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,1,13.9,1
3360,6.14,6.48,9.25,5.08,124870.0,246700.0,0.6153,-0.1626999999999999,0.1467,0.1204,0.0293,0.0161,27.67,6.39,-0.83,-1.72,0.89,4,6.5,1
3362,18.88,19.84,22.54,16.95,199180.0,182020.0,0.8995000000000001,0.0210999999999999,-0.0260999999999999,-0.0711,-0.1177,0.0305,21.0,17.92,278.83,278.93,-0.1000000000000227,1,18.17,1
3363,9.83,9.83,10.0,9.78,18100.0,71030.0,0.06,0.0008,-0.0040999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,9.82,0.02,-0.23,0.25,1,9.85,1
3367,7.95,8.44,10.16,6.93,111080.0,242490.0,0.7814,0.0039,0.0598,0.0209,-0.1146,0.0909,12.0,7.96,0.02,-0.23,0.25,8,8.56,1
3370,7.2,8.19,14.71,4.53,94220.0,39430.0,0.5528,-0.0062,-0.3902,-0.4377,-0.1115,0.0353,21.5,5.0,0.02,-0.23,0.25,3,4.56,0
3371,14.1,14.21,15.36,11.73,1110000.0,997280.0,1.0651000000000002,0.0407,0.0533,0.1678,0.0364,0.0873,17.79,14.9,0.02,-0.23,0.25,4,15.03,1
3373,16.54,33.88,69.31,10.05,837520.0,668640.0,0.94,-0.0962,0.1762999999999999,-0.5117,-0.7238,-0.6678000000000001,21.41,14.39,-17.11,-21.08,3.969999999999999,3,15.13,1
3374,175.84,171.27,214.91,144.58,1000000.0,1220000.0,0.893,0.0048,0.0630999999999999,0.1893,0.0185,-0.1094,214.54,180.26,10.3,152.26,-141.95999999999998,7,154.83,0
3375,4.7974,8.6379,33.9,3.64,173550.0,190090.0,0.7685,-0.0968,-0.1289,-0.3488,-0.6446,0.0353,6.0,4.14,0.02,-0.23,0.25,3,3.17,0
3378,52.43,49.03,85.49,26.66,690860.0,1290000.0,1.4498,0.1175,0.1905,-0.1964999999999999,0.6168,0.0353,68.33,55.62,0.02,-0.23,0.25,4,42.0,0
3379,16.9,18.89,27.8,14.81,792590.0,1300000.0,0.1687,-0.0935,-0.1046,-0.171,-0.2858,-0.3245,21.33,15.97,-8.17,-53.2,45.03,9,14.11,0
3380,11.1,11.54,12.43,9.84,3770.0,3420.0,0.1783,0.0645,-0.0118,-0.0397,-0.0978,0.063,27.67,10.77,0.18,0.06,0.12,2,10.75,0
