Avg_50,Avg_200,Week_52_High,Week_52_Low,Vol_Avg_10_Day,Vol_Avg_3_Months,Held_By_Institusion(%),Perf_Week(%),Perf_Month(%),Perf_Quarter(%),Perf_Half_Year(%),Perf_Year(%),Analyst_Mean_Target_Price,Current_Stock_Price,Last_Q_Net,Prev_Q_Net,Sector,Symbol,Current_Stock_Price/Avg_50
205.83,183.83,214.96,130.7,620400.0,751250.0,0.7532,0.0382,0.0043,0.0824,0.19440000000000002,0.6259,224.86,209.73,0.02,-0.23,Financial Services,NDAQ,1.018947675265996
102.28,106.62,129.09,82.63,634090.0,666290.0,0.9823999999999999,-0.0521,-0.0126,-0.16329999999999997,-0.20679999999999998,-0.094,150.89,94.33,-151.27,-116.03,Healthcare,NTRA,0.9222721939773172
61.11,64.79,78.89,53.96,8350.0,4560.0,0.4813,0.018600000000000002,-0.045700000000000005,-0.022400000000000003,-0.1629,0.0874,27.67,58.2,3.54,5.76,Consumer Cyclical,NATH,0.9523809523809524
37.1,36.2,39.99,30.55,7760.0,6530.0,0.24969999999999998,0.003,-0.032,-0.0212,0.0219,0.1448,41.0,36.03,6.14,6.21,Financial Services,NKSH,0.9711590296495957
3.1042,3.7708,6.11,2.41,554290.0,652400.0,0.7095999999999999,-0.0466,-0.09519999999999999,-0.23120000000000002,-0.4753,-0.3073,5.38,2.78,0.02,-0.23,Communication Services,NCMI,0.8955608530378196
10.91,12.27,15.95,8.56,270030.0,235420.0,0.5710000000000001,0.06709999999999999,-0.056299999999999996,-0.2386,-0.3418,-0.024900000000000002,17.5,9.42,1.93,7.82,Energy,NESR,0.8634280476626948
43.69,47.17,55.67,39.27,54490.0,38920.0,0.4461,0.0524,0.0374,-0.023399999999999997,-0.08130000000000001,-0.0374,27.67,42.22,0.02,-0.23,Healthcare,NRC,0.9663538567177844
219.1,225.57,260.0,180.0,5030.0,5590.0,0.8592,-0.0023,-0.0001,-0.01,-0.0463,0.0364,27.67,212.1,39.84,49.9,Financial Services,NWLI,0.9680511182108626
13.09,14.93,19.93,10.34,16270.0,21370.0,0.2805,0.0104,-0.015600000000000001,-0.08130000000000001,-0.2484,0.1787,27.67,12.69,3.26,2.96,Consumer Defensive,NAII,0.9694423223834988
9.8,9.84,11.8,9.6,66730.0,27270.0,0.4972,0.003,-0.0062,0.002,0.002,0.0353,27.67,9.79,1.23,0.49,Financial Services,NOAC,0.9989795918367346
15.98,15.98,22.19,11.73,1810000.0,1940000.0,1.1265,0.030600000000000002,-0.1515,0.5540999999999999,0.5635,0.0353,21.6,16.3,0.02,-0.23,Technology,NVTS,1.0200250312891115
13.84,16.58,26.75,10.59,5380000.0,2110000.0,0.919,-0.0761,0.2781,-0.20800000000000002,-0.1725,-0.22190000000000001,25.86,14.38,-129.71,-125.52,Healthcare,NKTR,1.0390173410404624
34.26,44.08,73.54,24.53,170760.0,120240.0,0.2279,0.0121,-0.19920000000000002,-0.2621,-0.5507,-0.1985,56.0,28.47,1.49,2.77,Communication Services,NGMS,0.830998248686515
5.93,8.48,15.89,4.6,182910.0,183800.0,0.6244,0.061,0.0567,-0.27699999999999997,-0.43450000000000005,-0.6352,21.57,5.2,-58.16,-33.28,Healthcare,NLTX,0.8768971332209107
0.0271,0.0189,0.2,0.0029,15860.0,134640.0,0.0,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Technology,NMGC,451.2915129151292
0.4776,0.8828,3.6,0.35,1180000.0,1800000.0,0.2742,-0.0173,-0.2994,-0.3942,-0.6892,-0.7624,27.67,0.36,0.02,-0.23,Healthcare,NEPT,0.7537688442211055
9.77,9.77,10.19,9.65,24030.0,115390.0,0.457,0.0,-0.0051,0.0083,-0.016200000000000003,0.0353,27.67,9.74,0.02,-0.23,Financial Services,NSTC,0.9969293756397135
8.38,10.31,19.15,6.95,4070000.0000000005,582470.0,0.09029999999999999,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,NETE,1.4594272076372314
4.4684,4.4373,6.12,3.7,15860.0,35380.0,0.21539999999999998,-0.027000000000000003,-0.0317,-0.13699999999999998,-0.15710000000000002,0.0907,27.67,3.95,0.19,1.93,Technology,NTWK,0.88398531912989
642.79,563.9,700.99,478.54,2530000.0,3540000.0,0.831,0.009300000000000001,-0.0803,0.0192,0.1559,0.1501,673.36,617.07,1449.07,1353.01,Communication Services,NFLX,0.9599869319684502
7.04,7.1,38.75,2.58,157250.0,517760.0,0.22460000000000002,-0.12369999999999999,-0.2965,-0.5135000000000001,0.47509999999999997,0.49700000000000005,27.67,5.12,-0.69,-0.53,Healthcare,NURO,0.7272727272727273
3.1264,3.1264,4.7,2.39,225560.0,489280.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Healthcare,NRSN,3.9118474923234396
0.008,0.0043,0.03,0.0,226075.0,213.0,0.0942,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Healthcare,NTII,1528.75
89.64,94.16,120.27,78.31,699070.0,784340.0,1.0273,-0.005,-0.0058,-0.1074,-0.1343,-0.10369999999999999,121.18,84.14,0.02,-0.23,Healthcare,NBIX,0.9386434627398483
4.6724,9.6613,22.43,3.75,189740.0,304680.0,0.9218999999999999,-0.06309999999999999,0.04,-0.355,-0.7403,-0.6245,10.67,4.35,-8.15,-7.53,Healthcare,STIM,0.9309990582998031
27.04,34.4,65.9,20.75,1120000.0,1010000.0,0.428,-0.0008,-0.0377,-0.1002,-0.35979999999999995,-0.5416,52.64,24.44,0.02,-0.23,Utilities,NFE,0.903846153846154
25.4,25.25,26.27,16.69,400.0,3570.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,NMFCL,0.48149606299212605
0.0001,0.0036,0.018,0.0001,10.0,1.0,0.0003,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Basic Materials,NOEC,122300.0
10.08,10.08,10.5,9.97,24860.0,275670.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,NPABU,1.213293650793651
4.0534,4.3465,4.93,3.51,4580000.0,2890000.0,0.5538000000000001,-0.0208,-0.0131,-0.1313,-0.1566,0.0414,4.81,3.77,51.58,53.24,Real Estate,NYMT,0.9300833867864016
9.8,9.8,9.89,9.55,3800.0,3800.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,NHIC,1.2479591836734694
9.73,9.69,9.94,9.58,5410.0,5690.0,0.3663,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,NBST,1.2569373072970196
10.11,10.11,10.2,10.01,5170.0,336960.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,NCACU,1.2096933728981207
22.69,25.3,30.1,20.36,3110000.0,2810000.0,0.8922,0.0098,-0.0318,-0.0946,-0.2122,0.0315,28.0,21.66,190.0,197.0,Consumer Defensive,NWL,0.9546055531070956
22.71,23.54,26.21,17.59,632260.0,766470.0,0.37549999999999994,0.0369,0.0407,-0.0339,-0.0649,0.2756,31.91,22.98,196.0,-14.0,Communication Services,NWS,1.011889035667107
29.67,30.2,38.78,18.77,311260.0,257300.0,0.1445,0.015300000000000001,-0.0967,-0.0098,-0.2188,0.5122,27.75,27.7,0.02,-0.23,Financial Services,NEWT,0.9336029659588809
25.74,25.85,27.67,25.05,1180.0,3880.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,NEWTZ,0.47513597513597516
3.07,3.07,4.66,2.61,769260.0,769260.0,0.0,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,2.73,0.02,-0.23,Healthcare,NXGL,0.8892508143322476
6.75,7.8,14.4,5.53,230990.0,303370.0,0.6111,0.031200000000000002,-0.0067,-0.1288,-0.259,-0.4328,17.14,6.2,-17.93,-17.99,Healthcare,NXTC,0.9185185185185185
16.41,16.61,23.8,13.64,459700.0,403800.0,0.7951999999999999,0.005699999999999999,0.1366,0.2488,0.0681,-0.0258,20.0,17.89,-6.77,2.85,Healthcare,NXGN,1.0901889092017063
1.3144,2.0983,4.99,0.77,1360000.0,6810000.0,0.0155,-0.1158,-0.2463,-0.3457,-0.6232,-0.6423000000000001,4.75,0.9,-8.81,-0.4,Technology,NXTP,0.6847230675593426
8.375,11.1131,24.94,2.9,889570.0,300040.0,0.046799999999999994,-0.08380000000000001,-0.5909,-0.728,-0.7140000000000001,-0.8287,27.67,3.1,10.39,-6.95,Financial Services,NISN,0.3701492537313433
11.82,11.3,12.5,8.22,3070.0,4330.0,0.4075,0.0027,-0.0574,-0.0617,0.0134,0.5027,27.67,11.32,1.6,1.73,Financial Services,NICK,0.9576988155668359
9.78,9.77,11.11,9.64,114150.0,51340.0,0.5854,0.001,-0.0102,0.0040999999999999995,-0.001,0.0353,27.67,9.75,3.57,0.6,Financial Services,NDAC,0.9969325153374233
16.19,26.61,62.71,12.46,696680.0,395070.0,0.8007,-0.0074,-0.029500000000000002,-0.4451,-0.5329999999999999,-0.7696,67.4,16.0,0.02,-0.23,Healthcare,NKTX,0.9882643607164916
259.53,231.11,272.28,178.61,252730.0,166540.0,0.7134999999999999,0.023700000000000002,-0.0204,0.0572,0.1699,0.3043,292.67,255.45,142.18,124.14,Industrials,NDSN,0.9842792740723616
10.36,9.3,14.2,5.45,1410.0,7360.0,0.0547,0.0213,-0.0509,-0.11199999999999999,0.2591,0.6096,27.67,10.1,3.56,0.18,Technology,NSYS,0.974903474903475
9.82,9.81,11.35,9.68,43460.0,89790.0,0.7975,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,NMMC,1.2454175152749491
10.02,10.02,10.05,10.01,271330.0,271330.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,NVACU,1.220558882235529
34.31,31.5,38.31,22.36,27000.0,24790.0,0.6179,0.0403,0.1025,0.06849999999999999,0.2173,0.6131,40.0,35.83,8.21,8.4,Financial Services,NBN,1.044301952783445
15.46,16.49,21.5,10.27,10220.0,7750.0,0.3613,0.0022,-0.078,-0.0967,-0.2006,0.3599,24.0,14.11,1.65,2.05,Basic Materials,NTIC,0.9126778783958602
121.02,115.26,126.73,88.2,616430.0,704180.0,0.8354,0.0189,0.0007000000000000001,0.0882,0.0381,0.30579999999999996,133.53,120.21,395.7,368.1,Financial Services,NTRS,0.9933068914229053
25.25,25.18,28.92,19.41,3410000.0,3700000.0,1.0003,0.0274,0.0387,0.028999999999999998,-0.0342,0.2621,28.98,26.36,333.0,181.0,Technology,NLOK,1.043960396039604
26.39,25.79,29.5,23.0,6470.0,8420.0,0.1329,0.0089,-0.027200000000000002,0.0227,0.0038,-0.009899999999999999,27.67,26.0,8.21,8.21,Financial Services,NWFL,0.9852216748768473
125.01,104.14,148.94,69.38,147330.0,163550.0,0.8537,0.094,0.1003,0.42969999999999997,0.3998,1.0898,143.5,143.78,30.34,22.92,Technology,NVMI,1.150147988160947
9.92,9.9,9.98,9.8,1090.0,22830.0,0.1576,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,NOVV,1.2328629032258065
36.52,35.0,57.7,24.63,2710000.0,2200000.0,1.0276,-0.0007000000000000001,-0.2808,-0.152,-0.2817,-0.3533,56.82,27.88,0.02,-0.23,Technology,NOVA,0.7634173055859802
5.5992,9.1721,25.9,3.91,264520.0,251160.0,0.10310000000000001,-0.0371,-0.18309999999999998,-0.4793,-0.5875,-0.4065,36.0,4.18,-6.48,-6.02,Healthcare,NOVN,0.7465352193170453
173.69,192.82,331.68,109.01,7970000.0,5930000.0,0.502,-0.1979,-0.20989999999999998,-0.247,-0.2782,0.2742,268.0,149.89,-322.43,-352.32,Healthcare,NVAX,0.8629742644942138
98.54,148.34,232.76,77.8,605240.0,595330.0,0.7589,-0.0789,-0.1607,-0.3256,-0.6468,-0.5363,119.33,80.99,-13.12,-14.64,Healthcare,NVCR,0.8218997361477571
3.5033,3.0986,11.0,1.9,478610.0,3770000.0,0.0555,0.046,0.2853,1.0968,0.44439999999999996,-0.5333,27.67,4.58,0.02,-0.23,Consumer Defensive,NUZE,1.3073387948505695
49.09,60.19,90.0,39.3,3980000.0,4620000.0,0.5440999999999999,-0.0034999999999999996,-0.1255,-0.1677,-0.3629,0.0353,63.39,44.37,-122.79,-100.03,Technology,PATH,0.9038500712976165
33.91,34.03,44.5,25.15,1920000.0,1860000.0,0.7889,0.0062,-0.06709999999999999,-0.142,-0.1525,0.017,49.0,32.57,-419.85,-358.18,Technology,NTNX,0.9604836331465645
5.5131,5.8816,12.32,3.115,84080.0,1450000.0,0.0,0.0501,-0.4581,-0.6282,-0.8772,-0.7626999999999999,17.0,3.61,-0.52,-0.32,Healthcare,NTRB,0.6548040122617039
22.86,25.17,40.82,17.0,143050.0,80210.0,0.32189999999999996,-0.0764,-0.08039999999999999,-0.0965,-0.1115,0.0353,38.5,19.68,0.02,-9.84,Healthcare,NUVL,0.8608923884514436
94.37,89.57,140.23,43.1,711200.0,691780.0,0.3799,0.0661,-0.3318,-0.43310000000000004,-0.09380000000000001,0.42979999999999996,27.67,66.0,0.02,-0.23,Technology,NVEI,0.6993748013139769
14.18,12.23,21.82,7.01,151460.0,186390.0,0.2675,-0.0393,-0.18719999999999998,0.17,-0.0637,-0.22469999999999998,25.0,12.87,0.02,-0.23,Consumer Cyclical,NVVE,0.9076163610719322
21.86,26.6,37.0,19.05,3110.0,8050.000000000001,0.2569,0.07429999999999999,0.048499999999999995,-0.3197,-0.1115,0.0353,27.67,20.78,0.02,-0.23,Healthcare,NYXH,0.9505946935041172
9.93,9.88,10.01,9.51,13310.0,29090.0,0.7419,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,OCAX,1.231621349446123
25.19,25.32,25.97,24.75,1100.0,1520.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,OFSSG,0.4855101230647082
13.23,14.01,17.63,11.85,71300.0,56980.0,0.1344,0.056799999999999996,-0.0362,-0.028300000000000002,-0.1051,0.0654,14.0,12.99,7.78,12.53,Financial Services,OCCI,0.981859410430839
4.6653,5.0282,16.4,2.51,991930.0,4690000.0,0.0582,-0.13849999999999998,-0.3503,-0.2493,-0.48719999999999997,-0.4004,12.0,2.73,-0.9,-0.67,Technology,OLB,0.5851713716159732
59.23,45.68,70.27,32.32,6700000.0,6110000.0,0.9884999999999999,0.0639,0.09380000000000001,0.5036999999999999,0.8007,1.1772,64.26,68.92,309.7,184.1,Technology,ON,1.163599527266588
12.45,10.89,14.0,7.4,25210.0,29130.0,0.5181,0.0556,-0.0487,0.28309999999999996,0.30219999999999997,0.7169,15.0,13.25,15.2,15.13,Financial Services,OPBK,1.06425702811245
9.99,9.99,10.09,9.8,3030.0,133050.0,0.0593,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,OHAAU,1.2242242242242243
93.38,96.24,102.24,87.97,95910.0,92340.0,0.9814,0.0143,0.029500000000000002,-0.0202,-0.0833,0.0052,123.17,93.05,19.05,25.89,Technology,OSIS,0.9964660526879418
7.42,6.99,7.62,5.47,1380000.0,842900.0,0.5133,0.0218,0.0204,0.0637,0.1226,0.363,8.14,7.49,36.56,47.04,Financial Services,OCSL,1.009433962264151
8.39,7.51,8.74,4.88,226075.0,58670.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,OCSI,1.4576877234803336
23.57,23.22,35.7,11.48,108170.0,200470.0,0.12890000000000001,0.0784,0.0564,0.0516,-0.009000000000000001,1.1013,23.0,23.56,37.62,35.15,Energy,OMP,0.999575731862537
1.483,2.7887,6.23,1.0,123980.0,135510.0,0.5256000000000001,-0.1597,-0.20629999999999998,-0.5122,-0.7059000000000001,-0.8145,14.0,1.01,-0.66,-2.25,Technology,OBLG,0.6810519217801753
9.76,11.11,15.21,7.85,12530.0,12410.0,0.0968,0.0496,-0.11320000000000001,-0.1,-0.3066,-0.4129,27.67,9.4,3.27,2.6,Industrials,OBCI,0.9631147540983607
21.77,21.69,25.76,18.06,315460.0,241920.0,0.7206,0.0206,0.0659,0.0425,0.0705,0.2046,27.06,22.25,59.52,59.97,Financial Services,OCFC,1.0220486908589803
9.97,9.92,10.06,9.67,1270.0,21940.0,0.0547,-0.004,-0.002,0.0051,-0.1115,0.0353,27.67,9.98,0.02,-0.23,Financial Services,OTEC,1.0010030090270812
23.92,24.03,27.0,20.12,1620.0,829.0,0.0239,-0.0184,-0.023799999999999998,-0.0258,-0.003,-0.0326,27.67,23.05,5.64,5.61,Financial Services,OFED,0.963628762541806
7.0,11.73,23.68,6.02,764750.0,1170000.0,0.6487,-0.0558,0.0123,-0.34909999999999997,-0.5346,-0.6713,21.14,6.91,0.02,-0.23,Healthcare,OCUL,0.9871428571428572
2.2652,3.3017,28.41,1.34,328120.0,751980.0,0.8062999999999999,-0.129,-0.20120000000000002,-0.5485,-0.6132,-0.9218999999999999,4.0,1.37,-14.0,-22.02,Healthcare,ODT,0.6048031078933428
6.03,6.29,8.69,4.93,27130.0,18510.0,0.20350000000000001,-0.0377,-0.1745,-0.2529,-0.19649999999999998,-0.2594,27.67,5.32,-4.09,-2.23,Industrials,OMEX,0.8822553897180763
27.25,27.11,28.54,25.0,6700.0,14500.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,OPINL,0.4488073394495413
28.27,25.8,32.7,21.16,3100.0,5630.0,0.1524,-0.0361,0.0102,0.0381,0.217,0.2354,27.67,28.66,4.78,4.79,Financial Services,OVBC,1.0137955429784224
26.84,26.42,30.13,22.84,2340000.0,2410000.0,0.5528,0.08310000000000001,0.008199999999999999,-0.058899999999999994,-0.1115,0.0353,34.82,28.52,56.59,49.35,Consumer Cyclical,OLPX,1.0625931445603576
22.43,22.55,26.26,17.83,1530.0,1610.0,0.34759999999999996,-0.0055000000000000005,-0.0008,0.09880000000000001,0.0147,0.4805,27.67,22.8,5.25,5.24,Financial Services,OPOF,1.016495764600981
19.24,26.13,54.88,8.25,577810.0,815630.0,0.8855,-0.0501,-0.5756,-0.6779999999999999,-0.6679999999999999,-0.8012999999999999,46.25,9.72,-17.71,-16.41,Healthcare,OLMA,0.5051975051975053
23.99,27.77,40.0,13.38,128080.00000000001,86010.0,0.7223999999999999,0.0158,0.0877,-0.0496,-0.21100000000000002,0.7635,27.25,23.08,0.02,-0.23,Basic Materials,ZEUS,0.9620675281367236
7.28,13.38,23.85,5.45,807960.0,1670000.0,0.49329999999999996,-0.08539999999999999,-0.0453,-0.4963,-0.5451,-0.5316,34.8,6.88,-22.7,-28.59,Healthcare,OMER,0.945054945054945
10.06,10.06,10.09,9.92,9940.0,291510.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,OLITU,1.2157057654075547
1.4632,2.8113,8.16,0.84,392440.0,275340.0,0.1664,-0.2507,-0.3055,-0.5893,-0.696,-0.8717,10.33,0.91,0.02,-0.23,Healthcare,ONCS,0.6219245489338436
10.76,11.57,0.895,0.8201,226075.0,241960.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Healthcare,TOIIW,1.1366171003717473
1.8226,2.4587,4.83,1.39,296250.0,261940.0,0.019299999999999998,-0.0728,-0.18600000000000003,-0.3204,-0.4946,-0.4215,27.67,1.39,0.02,-0.23,Healthcare,ONCY,0.7626467683529023
3.1414,6.3886,28.95,2.45,367900.0,424530.0,0.19440000000000002,-0.1075,-0.18359999999999999,-0.3566,-0.6406999999999999,-0.6125,11.5,2.63,-3.45,-4.23,Healthcare,ONTX,0.8372063411217928
3.2514,4.6999,10.56,2.22,575770.0,525970.0,0.3185,-0.1364,-0.2271,-0.43560000000000004,-0.52,-0.525,15.5,2.4,-9.63,-7.68,Healthcare,ONCT,0.7381435689241558
5.0094,5.4831,9.5,3.61,103840.0,95640.0,0.3127,0.050300000000000004,-0.084,-0.04,-0.171,0.3296,8.4,5.08,0.02,-0.23,Technology,OSS,1.0140935042120813
18.47,22.18,29.17,15.59,346790.0,199100.0,0.8234999999999999,0.035,0.0208,-0.0858,-0.3285,-0.1753,30.67,17.02,0.02,-0.23,Technology,OSPN,0.9214943151055767
14.3,14.37,14.97,12.28,1580000.0,1450000.0,0.44079999999999997,0.0255,0.029900000000000003,0.0248,0.0154,0.1215,15.5,14.21,142.85,150.18,Financial Services,ORCC,0.9937062937062937
9.9,9.9,9.95,9.81,81940.0,74780.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,ONYX,1.2353535353535354
27.19,35.23,44.0,20.61,1190000.0,927830.0,0.8245999999999999,-0.03,-0.035,-0.3655,-0.4755,-0.3059,41.33,23.19,29.41,75.97,Financial Services,LPRO,0.8528870908422214
18.65,18.23,39.24,12.65,8820000.0,13280000.0,0.6346,-0.0466,-0.1258,-0.29309999999999997,-0.20420000000000002,-0.43579999999999997,32.67,14.74,-56.82,-143.81,Real Estate,OPEN,0.790348525469169
23.03,22.23,27.95,15.35,186770.0,136870.0,0.8231999999999999,-0.0184,-0.071,-0.20600000000000002,0.0125,0.061200000000000004,28.67,20.17,22.98,7.25,Financial Services,OPRT,0.8758141554494139
10.51,10.98,14.64,9.1,4680.0,1460.0,0.006500000000000001,-0.0574,0.0369,-0.0911,-0.0984,-0.1213,27.67,10.6,0.02,-0.23,Real Estate,OBAS,1.0085632730732637
4.552,3.89,6.85,2.65,87470.0,37940.0,0.1283,0.0131,0.22949999999999998,0.44270000000000004,0.5028,0.9818000000000001,27.67,5.61,0.02,-0.23,Technology,OCC,1.2324253075571179
74.45,62.46,99.18,31.9,306990.0,352120.0,0.7506999999999999,0.011000000000000001,-0.1065,-0.2064,-0.038900000000000004,0.9147,103.0,60.29,0.04,0.35,Healthcare,OPRX,0.8098052384150436
9.71,10.26,15.94,8.25,922530.0,854740.0,0.9218999999999999,-0.0698,-0.0698,-0.21780000000000002,-0.1321,-0.14980000000000002,14.17,8.87,-15.02,-1.36,Healthcare,OSUR,0.9134912461380019
20.85,16.16,31.54,4.12,793260.0,826070.0,0.177,-0.15810000000000002,-0.2845,-0.41359999999999997,-0.0209,1.9176,33.0,13.36,-6.85,-5.21,Healthcare,ORMP,0.640767386091127
2.5786,3.5986,11.2,1.82,1580000.0,2360000.0,0.21309999999999998,-0.1152,-0.1434,-0.2785,-0.508,-0.12960000000000002,9.25,2.34,0.02,-0.23,Utilities,OEG,0.9074691693166835
10.33,15.19,24.34,7.13,1180000.0,1070000.0,0.431,-0.0437,-0.0584,-0.3765,-0.4471,0.2853,24.0,9.21,12.58,20.69,Healthcare,ORGO,0.8915779283639884
3.7398,4.7648,8.3,2.59,93630.0,77420.0,0.1852,-0.1386,-0.24350000000000002,-0.4517,-0.4852,-0.4482,9.0,2.75,-10.16,-2.66,Healthcare,ORGS,0.7353334402909247
4.4506,5.0243,17.0,2.82,316900.0,240010.0,0.19219999999999998,0.050199999999999995,0.1106,0.3211,0.0203,-0.0138,27.67,5.02,0.02,-0.23,Consumer Cyclical,OCG,1.1279378061384981
6.66,7.91,14.01,5.12,808170.0,1100000.0,0.5528,-0.0046,-0.0693,-0.054299999999999994,-0.2134,-0.38799999999999996,15.2,6.61,27.89,62.53,Basic Materials,ORGN,0.9924924924924925
9.82,9.78,10.78,9.45,69670.0,16640.0,0.11,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,ORIA,1.2454175152749491
24.17,23.74,25.91,16.28,25350.0,16540.0,0.4556,0.0508,0.0482,0.0664,0.0932,0.5102,27.25,25.21,11.12,11.11,Financial Services,ORRF,1.0430285477865122
62.67,60.86,73.91,38.96,83630.0,78500.0,0.7798999999999999,0.0066,0.0212,-0.10779999999999999,-0.0795,0.254,77.17,60.37,0.02,-0.23,Healthcare,KIDS,0.9632998244774214
1.4612,2.7378,4.95,0.98,1240000.0,1040000.0,0.34130000000000005,0.0467,-0.1825,-0.6028,-0.6279,-0.7883,5.75,1.1,-17.86,-17.73,Healthcare,OSMT,0.7528059129482617
2.114,2.0549,6.983,1.14,160530.0,236720.0,0.6424,-0.045899999999999996,0.0297,0.15560000000000002,-0.0673,-0.6522,6.3,2.15,-12.88,-12.51,Healthcare,OTIC,1.0170293282876064
65.94,54.51,71.51,39.35,146060.0,124820.0,0.5574,0.024399999999999998,0.0443,0.2398,0.44270000000000004,0.6644,68.33,71.1,52.75,42.07,Utilities,OTTR,1.0782529572338488
1.7106,2.1862,4.26,0.929,1020000.0,1360000.0,0.1066,-0.0764,-0.0764,-0.37560000000000004,-0.46590000000000004,0.015300000000000001,7.0,1.39,-12.2,-13.11,Healthcare,OTLK,0.8125803811528118
9.92,9.92,10.48,9.76,8039.999999999999,60140.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,OXAC,1.2328629032258065
7.85,7.28,8.53,5.24,1760000.0,1240000.0,0.050499999999999996,0.0,-0.049699999999999994,0.0478,0.0054,0.42719999999999997,8.75,7.47,145.57,217.97,Financial Services,OXLC,0.9515923566878981
25.25,25.21,26.15,24.74,320.0,3780.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,OXSQG,0.4843564356435644
12.69,15.66,25.89,9.86,363320.0,406830.0,0.8963,0.1833,0.7847,0.5767,0.0704,0.0149,50.25,19.43,0.02,-0.23,Healthcare,OYST,1.5311268715524036
655.5,589.56,710.16,424.03,425810.0,404470.0,0.8240999999999999,0.0495,0.0993,0.13119999999999998,0.2507,0.5647,704.25,703.07,558.65,585.45,Consumer Cyclical,ORLY,1.0725705568268498
40.7,43.18,51.4,28.55,434330.0,363040.0,0.8856,0.0356,0.0183,-0.0704,-0.1754,0.3554,59.0,39.73,101.0,-88.0,Consumer Cyclical,ODP,0.976167076167076
25.21,25.31,27.22,22.75,4320.0,5750.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,OFSSI,0.4851249504165014
25.45,25.45,25.75,25.08,930.0,5680.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,OFSSH,0.48055009823182715
11.08,10.06,11.49,6.68,51810.0,43970.0,0.1247,-0.0182,-0.0182,0.0375,0.0843,0.47950000000000004,10.33,10.86,0.02,-0.23,Financial Services,OFS,0.9801444043321299
