Avg_50,Avg_200,Week_52_High,Week_52_Low,Vol_Avg_10_Day,Vol_Avg_3_Months,Held_By_Institusion(%),Perf_Week(%),Perf_Month(%),Perf_Quarter(%),Perf_Half_Year(%),Perf_Year(%),Analyst_Mean_Target_Price,Current_Stock_Price,Last_Q_Net,Prev_Q_Net,Last_Q_Net - Prev_Q_Net,Sector,Symbol
9.89,9.95,10.8,9.7,44220.0,113520.0,0.8501000000000001,0.0031,-0.015,0.0072,-0.0286,0.0353,27.67,9.82,0.02,-0.23,0.25,Financial Services,TCVA
0.5488,0.9199,2.77,0.38,460700.0,1620000.0,0.0063,-0.0157,-0.2183,-0.4015999999999999,-0.603,-0.7525,27.67,0.42,108.62,102.31,6.310000000000002,Technology,GLG
12.62,13.49,18.0,11.03,8360.0,9660.0,0.897,-0.0508,-0.0296,-0.0647,-0.2458,-0.1895,19.0,12.21,-8.27,-8.26,-0.009999999999999787,Healthcare,TELA
10.76,11.57,12.14,12.13,226075.0,241960.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,ZXZZT
7.81,9.35,21.14,6.39,245220.0,176190.0,0.2302,0.0034999999999999,0.2019999999999999,0.1276,-0.1082,-0.4225,21.67,9.07,-8.68,-4.66,-4.02,Healthcare,TFFP
24.41,32.82,56.74,12.62,1640000.0,1660000.0,0.7222,0.0713,-0.1764,-0.4269,-0.504,-0.6259,48.62,20.06,0.02,-0.23,0.25,Healthcare,TGTX
10.24,10.24,10.43,10.1,5160.0,140700.0,0.1043999999999999,-0.0,0.0009,-0.0588999999999999,-0.1115,0.0353,27.67,10.25,0.02,-0.23,0.25,Financial Services,TGVCU
2.7958,4.0093,15.39,1.66,2240000.0,3700000.0,0.1036,-0.1357,-0.4397,-0.6028,-0.8271,-0.8452,9.33,1.85,0.02,-17.18,17.2,Basic Materials,TMC
1.1424,1.4418,3.89,0.81,597510.0,715910.0,0.0069999999999999,-0.0803,-0.2183,-0.4305,-0.4625999999999999,-0.2774,27.67,0.9,1.68,-19.95,21.63,Industrials,TOPS
9.77,9.77,15.52,9.7,860.0,6290.0,0.1601,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,TPBA
3.029,4.9624,12.2,2.18,678720.0,267830.0,0.4783,-0.1301,-0.0192999999999999,-0.3117,-0.6086,-0.7463,11.86,2.71,0.02,-0.23,0.25,Healthcare,TCON
3.4677,4.4874,10.82,2.24,54120.0,44340.0,0.1379,-0.1393,-0.3114,-0.5082,-0.4548,-0.5545,7.5,2.24,-1.3,-2.58,1.28,Healthcare,MEDS
9.16,9.33,18.73,6.2,14650.0,79590.0,0.1282,0.0555,-0.0012,-0.1198,-0.1238,0.2667,27.67,8.59,6.4,-0.05,6.45,Technology,TSRI
90.06,98.76,113.37,70.39,132050.0,127670.0,0.3681,0.0417,0.1153999999999999,0.0011,-0.0865,0.2793,114.14,93.29,0.02,-0.23,0.25,Technology,TTEC
8.57,8.89,11.44,6.8,958390.0,646580.0,0.2282,-0.0247,-0.0785,-0.0808,-0.2744,-0.4073,14.14,7.87,0.02,-0.23,0.25,Communication Services,TBLA
25.72,43.01,64.53,18.49,331070.0,324580.0,0.9954,-0.0338,0.0088,-0.5583,-0.626,-0.5351,52.25,19.59,-3.35,1.3,-4.65,Healthcare,TCMD
4.2032,4.4994,6.6,3.06,30590.0,33260.0,0.1936,0.0025,-0.0573,0.0561,-0.2163,0.2421,27.67,3.95,0.68,0.59,0.09000000000000008,Technology,TAIT
14.77,14.48,19.82,11.3,269810.0,102790.0,0.7065,-0.0040999999999999,0.0764,-0.0418,-0.002,0.0353,29.5,15.2,-12.94,-11.35,-1.5899999999999999,Healthcare,TALS
2.6586,6.2238,12.45,1.775,1670000.0,1530000.0,0.6609,-0.0155,-0.1435,-0.4907,-0.7702,-0.8212,2.85,1.99,1.5,-30.44,31.94,Healthcare,TALK
10.14,10.14,10.19,9.95,24540.0,470230.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,TOACU
136.98,110.08,155.86,76.19,598660.0,595300.0,0.9688,0.0187,0.1711,0.2759,0.5708,0.578,153.31,152.66,5.79,4.01,1.7800000000000002,Healthcare,TNDM
11.62,11.7,18.84,8.9,140050.0,149580.0,0.5346,-0.0385,0.049,-0.1288,-0.0791,-0.0689,19.2,10.7,-19.59,-0.76,-18.83,Healthcare,TNGX
0.6969,0.9608,2.37,0.38,2470000.0,2380000.0,0.0269,0.0107,-0.5431,-0.3234,-0.6487,-0.682,27.67,0.47,0.02,-0.23,0.25,Consumer Defensive,TANH
9.96,9.96,10.01,9.92,122420.0,735030.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,TGAAU
0.0002,0.0152,0.0749,0.0,495820.0,200540.0,0.0,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Energy,TRNX
26.28,27.48,49.37,21.0,19660.0,30650.0,0.624,-0.1071,-0.1298,0.1158,-0.1718,-0.407,54.71,24.65,-15.7,6.34,-22.04,Healthcare,TARS
9.84,9.78,10.5,9.51,53420.0,42870.0,0.6574,0.0,-0.002,0.0031,0.0060999999999999,0.0353,27.67,9.85,1.77,-3.93,5.7,Financial Services,TMKR
14.3,19.21,33.35,11.12,244990.0,178370.0,0.3382,-0.1546,-0.0877999999999999,-0.4028,-0.4608,-0.5832,42.75,11.88,0.02,-0.23,0.25,Healthcare,TSHA
9.73,9.71,10.0,9.6,23920.0,37980.0,0.5702,0.001,0.0,0.0072,0.0040999999999999,0.0353,27.67,9.72,6.42,-2.71,9.129999999999999,Financial Services,TETC
2.349,3.0301,6.27,1.5,4560.0,3160.0,0.0022,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Technology,TCCO
39.09,38.98,56.54,20.26,144120.0,156880.0,0.6319,-0.1018,-0.0684,-0.3229999999999999,-0.2394,0.4289,27.67,29.75,-25.21,21.49,-46.7,Technology,TSAT
3.5352,3.3013,5.76,1.2,10840000.0,11280000.0,0.271,0.0098,-0.0776,-0.176,-0.3354999999999999,1.3953,5.15,3.06,0.02,-0.23,0.25,Energy,TELL
1.3182,1.6945,3.68,1.01,63900.0,73950.0,0.1393,-0.1721,-0.2289999999999999,-0.4059,-0.5144,-0.4899,4.75,1.09,0.02,-0.23,0.25,Healthcare,TENX
28.71,20.74,43.98,8.36,174850.0,61290.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,WULF
148.0,129.15,168.91,104.05,1580000.0,1500000.0,0.9711,0.04,0.0798,0.5276,0.2448999999999999,0.423,160.85,164.98,256.72,328.32,-71.59999999999997,Technology,TER
7.86,12.44,28.36,5.52,95470.0,64290.00000000001,0.8525,-0.0213,-0.0786,-0.4189,-0.5122,0.0353,20.0,6.27,-11.84,-10.74,-1.0999999999999996,Healthcare,TERN
25.56,25.6,30.04,23.18,14920.0,15110.0,0.4674,0.0265,-0.0197999999999999,-0.0156,-0.0259,0.0584999999999999,29.0,25.24,9.06,9.16,-0.09999999999999964,Financial Services,TBNK
10.76,11.57,33.0,33.0,226075.0,241960.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,ZJZZT
15.41,15.48,20.07,14.41,8640.0,6250.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,TCBS
10.14,10.05,10.61,9.55,45740.0,104400.0,0.8373,-0.0039,-0.001,0.003,0.012,0.0353,27.67,10.12,1.92,-11.66,13.58,Financial Services,TVAC
91.26,75.83,114.09,46.71,2960000.0,4850000.0,0.677,-0.0103,-0.1353,0.3651,0.1966,0.1285,95.74,94.8,59.38,47.7,11.68,Technology,TTD
0.5718,0.9267,2.75,0.36,4940000.0,4770000.0,0.462,-0.1229,-0.3532,-0.497,-0.6905,-0.6879000000000001,4.33,0.39,-47.42,-42.65,-4.770000000000003,Healthcare,TXMD
8.89,13.24,22.74,6.1,1070000.0,835850.0,0.8458,-0.0184,0.3692,0.4355,-0.2645,-0.4017,10.12,10.88,-35.31,-52.41,17.099999999999994,Healthcare,TBPH
1.3592,2.1635,4.45,1.02,317000.0,283600.0,0.0362,-0.1545,-0.2239,-0.4747,-0.6075,-0.4902,6.0,1.07,-1.77,-4.54,2.77,Healthcare,THMO
26.88,26.88,30.5,24.51,90680.0,120390.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,TCBX
7.81,7.87,10.13,5.2,338350.0,184320.0,0.1239,0.0437,-0.3456,-0.3345,-0.1115,0.0353,11.75,5.85,0.02,-0.23,0.25,Consumer Defensive,THRN
10.11,10.11,10.2,10.03,360.0,241680.0,0.5528,-0.0137,-0.0054,-0.0588999999999999,-0.1115,0.0353,27.67,10.03,0.02,-0.23,0.25,Financial Services,THACU
35.64,30.9,42.9,13.06,259090.0,379330.0,0.8217,0.1105,0.0843999999999999,0.3911,0.1496,2.5266,47.0,42.01,0.02,-0.23,0.25,Communication Services,THRY
9.8,9.77,10.03,9.55,33280.0,50270.0,0.5731,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,TBCP
7.73,7.54,8.9,4.1,120500.0,96240.0,0.3942,0.0144999999999999,-0.0436,-0.0070999999999999,-0.054,0.7711,12.0,7.18,2.17,5.49,-3.3200000000000003,Consumer Cyclical,TTSH
9.97,14.26,67.0,6.97,20420000.0,22440000.0,0.1249,-0.1018999999999999,-0.3122,-0.3654,-0.6101,-0.1418,11.71,7.52,0.02,-0.23,0.25,Healthcare,TLRY
27.89,28.4,30.75,24.13,22730.0,9610.0,0.5539999999999999,0.0161,0.0098,-0.0283999999999999,-0.012,0.1465,27.67,27.65,8.45,8.47,-0.02000000000000135,Financial Services,TSBK
14.36,11.28,17.3,4.82,68040.0,214670.0,0.3779,0.019,-0.0067,0.3323,0.4397999999999999,1.6462,27.67,13.56,2.01,7.97,-5.96,Financial Services,TIPT
32.08,28.85,38.58,18.65,180680.0,164840.0,0.7713,0.0626,0.0108,0.2678999999999999,0.0921,0.7859,41.67,34.22,0.02,-0.23,0.25,Industrials,TITN
1.4532,2.1115,4.61,0.98,1240000.0,373940.0,0.1971,-0.2061,-0.2778,-0.4439,-0.6,-0.674,7.0,1.05,-1.92,-1.68,-0.24,Healthcare,TTNP
25.76,24.65,29.18,19.53,264780.0,244470.0,1.0434,0.0653,0.0718,0.1276,0.0046,0.3874,28.25,26.63,102.77,8.36,94.41,Healthcare,TVTY
35.98,30.38,40.45,24.81,351980.0,371810.0,0.5848,0.0575,0.0949,0.2966,0.3367,0.5599000000000001,46.25,39.87,39.09,30.87,8.220000000000002,Technology,TSEM
223.91,197.27,239.36,138.14,608270.0,713520.0,0.9015,0.0615,0.0444,0.1375,0.2725,0.6557,227.31,237.15,224.4,370.02,-145.61999999999998,Consumer Cyclical,TSCO
10.14,10.06,10.5,9.9,300.0,4460.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,UPTDU
11.88,13.0,17.18,6.9,19730.0,17660.0,0.5938,0.0279999999999999,-0.0345,-0.1907,-0.2243,0.5128,20.33,10.62,0.91,-2.11,3.02,Technology,TACT
2.8468,2.0835,3.59,0.88,420370.0,721260.0,0.2114,-0.0034,0.0538,0.4553999999999999,0.5233,2.263,2.17,2.91,0.02,-0.23,0.25,Energy,TGA
54.22,39.17,64.58,22.0,118050.0,138590.0,0.5806,0.0085,-0.0199,0.0436,0.7845,0.5585,60.95,52.16,22.2,29.36,-7.16,Consumer Cyclical,TA
28.86,22.19,33.09,12.75,478520.0,525260.0,1.0759999999999998,0.0258,0.0773,0.2784,1.1021,0.1341999999999999,40.14,30.91,-35.64,-39.01,3.3699999999999974,Healthcare,TVTX
9.12,12.74,19.57,7.6,157410.0,131470.0,0.8079000000000001,0.0857,0.0495,-0.1006,-0.3952,-0.3049,14.67,8.85,6.52,2.13,4.39,Financial Services,TIG
0.8173,1.3737,3.1,0.56,1380000.0,1540000.0,0.2279,-0.1648,-0.181,-0.5311,-0.6615000000000001,-0.7315,4.67,0.61,-49.51,-29.37,-20.139999999999997,Healthcare,TRVN
43.92,43.82,51.66,34.43,96140.0,66700.0,0.659,0.04,-0.0009,-0.0226,0.0066,0.2242,49.8,42.82,29.85,29.9,-0.04999999999999716,Financial Services,TCBK
9.79,9.76,10.5,9.62,22320.0,35020.0,0.5710000000000001,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,ATVC
34.95,32.26,38.72,27.86,105510.0,102640.0,1.0221,0.0659,0.0591,0.1585,0.2001,0.1283,47.0,36.52,0.02,-0.23,0.25,Industrials,TRS
16.72,15.43,17.79,13.46,45610.0,63170.0,0.2713,0.055,0.062,0.1192,0.2189,0.0353,18.89,17.2,27.18,24.7,2.4800000000000004,Financial Services,TRIN
4.7952,5.7905,13.68,2.26,712570.0,1750000.0,0.1066,-0.1358,-0.5138,-0.619,-0.6709999999999999,-0.8187000000000001,4.0,2.52,-0.46,-0.15,-0.31000000000000005,Technology,TRIT
1.6462,2.0017,4.0,1.108,326050.0,2210000.0,0.0089,-0.0944999999999999,-0.2332999999999999,-0.1606,-0.5951,0.0353,27.67,1.17,-2.14,-6.77,4.629999999999999,Communication Services,TRKA
3.704,4.512,6.25,3.08,597630.0,651710.0,0.8663,0.0215,0.0183,-0.1858,-0.4106,-0.238,5.87,3.4,-6.84,-7.28,0.4400000000000004,Communication Services,TRUE
32.61,32.23,36.31,26.6,361470.0,247500.0,0.6465000000000001,0.0195,0.0282,-0.0116,0.0523,0.2017,33.38,32.73,62.73,63.41,-0.6799999999999997,Financial Services,TRMK
9.83,9.74,10.12,9.6,11180.0,75800.0,0.0513999999999999,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,TCAC
84.43,80.09,94.2,70.55,17600.0,20520.0,0.8006,0.0149,0.0101,0.0771,0.035,0.1227999999999999,70.87,83.49,1.38,1.81,-0.43000000000000016,Technology,TCX
9.8,9.8,11.28,9.64,2940.0,20860.0,0.5351,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,TMPM
26.42,28.74,38.7,19.62,491650.0,359270.0,0.6897,-0.0984999999999999,-0.1617,-0.1671,-0.2773,0.0127,38.33,23.53,2.62,1.72,0.9000000000000001,Technology,HEAR
10.16,10.08,11.55,9.93,71360.0,33810.0,0.5805,0.0,0.0039,0.0079,0.0139,-0.0877,27.67,10.21,0.94,-0.41,1.3499999999999999,Financial Services,THCA
12.29,12.37,16.2,7.61,13480.0,13570.0,0.5969,-0.0088,-0.109,0.0938,-0.2128999999999999,0.4679,15.0,10.68,1.92,-21.52,23.439999999999998,Industrials,TWIN
102.3,111.78,214.07,73.18,658470.0,562620.0,0.988,-0.1236999999999999,-0.2030999999999999,-0.2766,-0.4336,-0.4553,114.43,77.87,-41.24,-40.04,-1.2000000000000028,Healthcare,TWST
0.8314,1.1728,4.99,0.6,1200000.0,979000.0,0.0907,-0.0558,-0.0871,-0.3445,-0.4694,-0.3865999999999999,27.67,0.62,-5.56,-5.93,0.3700000000000001,Healthcare,TYME
86.97,78.14,93.54,53.77,471490.0,252440.0,0.8388,0.0926999999999999,0.0798,0.3318,0.2564,0.6731999999999999,93.83,91.28,0.02,-0.23,0.25,Basic Materials,UFPI
14.14,12.98,18.75,10.53,18460.0,15770.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,USCB
33.51,36.73,45.72,28.91,322480.0,178730.0,0.9555,0.0467999999999999,-0.0906,-0.0588,-0.1596,-0.1316,40.5,31.77,6.73,-4.16,10.89,Industrials,ECOL
5.5552,6.2922,12.89,4.13,106800.0,80540.0,0.3253,-0.0175,-0.161,-0.1802,-0.2763,-0.0424,27.67,4.6,4.75,8.61,-3.8599999999999994,Financial Services,GROW
0.0116,0.0206,0.05,0.009,33760.0,32010.0,0.0007,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Basic Materials,SRCH
1.0954,1.2807,2.34,0.75,50970.0,43850.0,0.0447,-0.1124,-0.2613,-0.2849,-0.4819,-0.3988,27.67,0.86,0.25,-11.63,11.88,Technology,UTSI
24.04,24.04,32.62,16.21,617130.0,817890.0,0.5528,0.0698,-0.3229999999999999,-0.0588999999999999,-0.1115,0.0353,34.7,18.5,-9.26,-11.39,2.130000000000001,Consumer Defensive,UDMY
54.24,51.01,65.33,31.59,304330.0,353690.0,0.9092,0.0831,0.0489,0.3792999999999999,0.0771,0.9255,72.58,58.28,0.02,-0.23,0.25,Technology,UCTT
80.96,93.1,175.0,72.89,404940.0,412780.0,1.0234,-0.0584999999999999,0.1222,-0.0395,-0.1325,-0.439,142.0,84.42,0.02,-0.23,0.25,Healthcare,RARE
20.12,19.25,22.03,14.49,1460000.0,1580000.0,0.919,0.0272,0.001,-0.0617999999999999,0.0444,0.2994,22.64,19.46,218.98,221.02,-2.0400000000000205,Financial Services,UMPQ
2.4507,2.6998,8.73,1.75,114730.0,126960.0,0.0794,-0.0619,-0.2213,-0.3182999999999999,-0.1115,0.0353,13.25,1.96,-5.2,-1.1,-4.1,Healthcare,UNCY
31.33,32.62,37.99,25.05,6520.0,3260.0,0.1355,-0.0448,-0.0633,-0.0448,-0.1997,0.1466,27.67,29.59,4.51,4.51,0.0,Financial Services,UNB
29.49,30.66,37.71,22.7,7410.0,2460.0,0.2089,-0.0363,0.0861,0.0048,-0.0693,0.2077,27.67,30.5,3.31,3.34,-0.029999999999999805,Financial Services,UBOH
22.42,26.63,36.4,19.85,136930.0,93700.0,0.6381,0.031,0.1257,0.0107,-0.1475,-0.0425,31.5,23.61,-9.59,13.75,-23.34,Financial Services,UFCS
4.3426,4.9287,8.16,2.76,106170.0,185630.0,0.2249,0.0331,0.0233999999999999,0.2173,-0.2332999999999999,-0.2426,4.0,4.35,-14.32,-23.51,9.190000000000001,Financial Services,UIHC
7.99,8.06,8.92,6.67,11640.0,15870.0,0.3162,-0.0012,0.0242,0.005,-0.0159,0.1602,27.67,8.12,17.04,17.03,0.00999999999999801,Financial Services,UBFO
13.62,12.07,14.6,10.06,1730000.0,1480000.0,0.8386,0.0519,0.0185,0.1025,0.3003,0.183,12.78,14.06,0.02,-0.23,0.25,Real Estate,UNIT
2.1193,3.6512,9.78,1.23,1170000.0,976040.0,0.6281,-0.1503,-0.375,-0.5563,-0.7198,-0.7471,6.75,1.47,-16.45,-17.83,1.379999999999999,Healthcare,UBX
39.76,47.73,65.02,35.23,88570.0,73610.0,0.8564,0.0233999999999999,0.1253,-0.1721,-0.1518,-0.2219,61.5,41.28,-0.95,5.59,-6.54,Technology,UEIC
2.0786,2.7867,11.99,1.45,39720.0,107860.0,0.0023,-0.0475999999999999,-0.3013,-0.322,-0.4953,0.0353,27.67,1.6,0.02,-0.23,0.25,Healthcare,UPC
230.31,187.54,401.49,38.05,5030000.0,4990000.0,0.5241,-0.0106,-0.304,-0.5378000000000001,0.1841,2.6294,263.0,155.05,29.11,37.28,-8.170000000000002,Financial Services,UPST
4.6234,3.5987,5.95,2.25,527340.0,905080.0,0.1357,-0.0342,-0.1826,-0.0467999999999999,0.2232999999999999,2.3142,27.67,3.52,0.02,-0.23,0.25,Energy,UROY
6.321,7.3875,24.16,4.05,183330.0,459260.0,0.1843,-0.0372,-0.1038,-0.4392,-0.4625,0.0356,27.67,4.77,13.88,17.87,-3.99,Communication Services,UONE
32.19,35.21,42.1,24.4,1430000.0,1640000.0,0.7088,0.0524,-0.086,-0.0516999999999999,-0.2785,0.1699,42.87,30.33,88.86,127.26,-38.400000000000006,Consumer Cyclical,URBN
13.48,16.19,28.2,8.68,155200.0,121970.0,0.7625,0.045,-0.2005,-0.4397,-0.3759,-0.4567,39.8,9.81,-30.21,-26.22,-3.990000000000002,Healthcare,URGN
103.92,96.23,109.9,67.33,293070.0,198120.0,0.8506,0.0358,0.0494,0.086,0.1512,0.5700999999999999,112.4,107.29,48.74,48.7,0.03999999999999915,Financial Services,UMBF
3.6294,4.0302,7.95,3.11,83670.0,506040.0,0.1223,-0.0588,-0.0667,-0.2971,-0.2910999999999999,-0.0919,27.67,3.28,0.08,-0.21,0.29,Energy,USEG
9.78,10.38,17.4,7.81,33130.0,32880.0,0.1106,0.0034,-0.1507,-0.1297,-0.2087999999999999,-0.3934,20.25,8.75,-4.29,-3.55,-0.7400000000000002,Basic Materials,USAU
1.8836,1.2809,3.39,0.38,611290.0,2010000.0,0.4554999999999999,-0.1481,-0.3716,-0.6505,-0.6747,-0.1986,3.43,1.17,-9.58,-17.72,8.139999999999999,Energy,USWS
10.02,10.02,10.28,9.91,14810.0,963830.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,UTAAU
4.0444,16.4111,107.33,2.2,617790.0,219740.0,0.0028,0.2556,-0.1308,-0.3468,-0.7245999999999999,0.0353,27.67,2.89,0.02,-0.23,0.25,Technology,UTME
0.8307,1.5715,6.523,0.53,196150.0,241960.0,0.0406,0.1644,0.0594,-0.2072,-0.6981999999999999,-0.8855,27.67,0.67,0.02,-0.23,0.25,Real Estate,UK
66.94,60.63,75.34,44.02,32270.000000000004,23520.0,0.8294,0.0925,0.0091,0.1378,0.2423999999999999,0.5589999999999999,78.0,71.78,0.02,-0.23,0.25,Healthcare,UFPT
389.53,356.64,417.85,276.0,648480.0,789390.0,0.9246,0.0715,0.0097,0.0712,0.1722,0.4614,450.6,409.76,215.29,250.89,-35.599999999999994,Consumer Cyclical,ULTA
5.9,7.62,11.78,4.92,53150.0,43260.0,0.6993,-0.0033,0.1165,-0.1469,-0.2792,-0.0443,12.0,6.13,-0.58,0.81,-1.3900000000000001,Industrials,ULBI
3.2212,4.054,8.6,2.53,11480.0,12060.0,0.1878999999999999,0.13,0.1414,-0.0504,-0.2322,-0.3167999999999999,27.67,3.22,-1.41,2.27,-3.6799999999999997,Financial Services,UNAM
45.73,50.04,63.7,38.88,12390000.0,12800000.0,0.5906,0.0113999999999999,0.0444,-0.0878999999999999,-0.1503,0.0158,59.56,45.17,473.0,-434.0,907.0,Industrials,UAL
15.46,14.84,16.99,12.71,14140.0,5260.0,0.1133,0.072,0.072,0.1151,0.1354,0.2496,20.0,16.89,0.02,-0.23,0.25,Financial Services,UBCP
36.93,37.1,42.5,31.57,644330.0,581700.0,0.6906,0.0421,-0.0038,0.0025,-0.0025,0.1535,40.0,36.63,128.96,129.03,-0.06999999999999318,Financial Services,UBSI
35.26,32.91,37.24,26.97,1020000.0,544800.0,0.9163,0.0782,0.0416,0.1098,0.1334,0.299,38.94,35.83,87.36,87.42,-0.060000000000002274,Financial Services,UCBI
15.24,15.23,18.99,13.68,7140.0,10040.0,0.2651,-0.0042,0.0012,0.1516,0.067,0.154,27.67,16.5,1.02,1.34,-0.32000000000000006,Consumer Defensive,UG
127.34,135.06,156.0,111.83,4030.000000000001,4810.0,0.2605,0.0335,0.0294,0.0617,-0.0675,0.1377,27.67,129.59,0.02,-0.23,0.25,Basic Materials,USLM
197.81,193.16,217.99,150.73,361370.0,402200.0,0.9918,0.0483,0.1084,0.1591,0.1985,0.4379,235.33,216.52,162.7,172.6,-9.900000000000006,Healthcare,UTHR
26.13,23.59,28.91,17.2,11940.0,12010.0,0.479,0.0404,0.0107,0.1338,0.2032,0.5442,31.5,26.75,10.51,10.57,-0.0600000000000005,Financial Services,UNTY
163.02,198.72,262.77,139.83,511470.0,441520.0,0.7387999999999999,0.0650999999999999,0.1458,-0.0318,-0.2466,-0.2714999999999999,217.36,170.02,46.11,40.54,5.57,Technology,OLED
19.69,22.32,27.95,16.62,59900.0,44860.0,0.2559,0.0775,-0.0016,-0.0355,-0.1828,-0.0689,26.5,18.66,0.02,-0.23,0.25,Industrials,ULH
29.27,27.99,30.95,20.16,75130.0,73600.0,0.742,0.0333,0.0717,0.0786,0.1399,0.4779,33.5,30.1,0.02,-0.23,0.25,Financial Services,UVSP
8.67,9.95,12.47,6.94,24810.0,17890.0,0.7114,0.0078,-0.0652,-0.2237,-0.2352,0.0375,27.67,7.8,7.89,-2.49,10.379999999999999,Basic Materials,USAP
23.6,36.27,53.0,17.35,528200.0,455380.0,0.8397,-0.0407,-0.0885,-0.4686,-0.5596,-0.6088,39.0,18.66,-11.02,-19.04,8.02,Technology,UPLD
41.95,46.57,64.49,31.31,1480000.0,1580000.0,0.7469,-0.0081999999999999,-0.0974,-0.2294,-0.4181,-0.0544,62.67,35.0,-9.31,-16.54,7.229999999999999,Industrials,UPWK
10.89,10.56,162.0,1.0,103000.0,177500.0,0.1509,-0.0259,-0.0960999999999999,-0.3166,0.0262,0.4257999999999999,16.0,10.14,0.06,1.26,-1.2,Industrials,UGRO
4.3654,4.5907,7.59,1.13,152060.0,190340.0,0.3063,-0.0616,-0.0204999999999999,-0.5159,-0.3327,1.8632,27.67,3.45,0.02,-0.23,0.25,Communication Services,UONEK
19.69,16.58,23.56,8.35,53830.0,111780.0,0.5742,0.0382,0.0877999999999999,0.295,0.2184,1.2662,27.5,19.43,4.81,4.19,0.6199999999999992,Industrials,USAK
6.0768,6.0474,8.62,2.61,104900.0,155750.0,0.3446,-0.1006,-0.4135999999999999,-0.1982999999999999,-0.2734,0.6667000000000001,10.12,4.68,0.02,-0.23,0.25,Technology,USIO
105.0,91.98,133.87,81.01,20570.0,11330.0,0.7293000000000001,0.0774,-0.073,0.0717,0.2128,0.25,27.67,101.38,4.21,3.43,0.7799999999999998,Healthcare,UTMD
2.3932,4.7982,7.92,1.9,50840.0,89330.0,0.0243999999999999,0.1106,-0.0253,-0.1476,-0.6823,-0.2848,27.67,2.4,0.02,-0.23,0.25,Technology,VQS
11.19,13.28,27.78,9.44,100780.0,143310.0,0.5015999999999999,-0.0223,-0.0718,-0.1361,-0.2798,-0.2202,18.0,10.42,0.02,-0.23,0.25,Technology,VOXX
9.89,9.85,10.04,9.65,5370.0,44530.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,VPCB
1.1828,2.8017,13.2,0.9,1380000.0,2480000.0,0.3672999999999999,-0.1304,0.0,-0.2805999999999999,-0.7151000000000001,-0.8428,5.8,1.11,0.02,-0.23,0.25,Healthcare,VYNE
1.6448,2.258,9.56,1.04,160330.0,160950.0,0.3571999999999999,-0.1394999999999999,-0.319,-0.4739,-0.6036,-0.4559,27.67,1.09,0.02,-0.23,0.25,Healthcare,VCNX
13.95,13.59,14.85,9.53,1940000.0,1680000.0,0.6507,0.0222,-0.0007,0.0139999999999999,0.0276,0.4345,15.56,13.85,409.24,408.66,0.5799999999999841,Financial Services,VLY
9.75,9.71,9.89,9.49,2960.0,13650.0,0.1191,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,VLAT
